job_title,job_url,company,company_url,rating,reviews,experience,salary,location,description,tags,posted
React JS Developer,https://www.naukri.com/job-listings-react-js-developer-tata-consultancy-services-hyderabad-pune-chennai-5-to-10-years-281025000313,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,5-10 Yrs,,"Hyderabad, Pune, Chennai","Knowledge of Windows Services, WCF, and Kafka (preferred) Experience : 5 to 10 yearsPro...",Reacts Js;React.Js;Html/Css;Redux;Javascript;Development;HTML;CSS,Today
Sap Basis Consultant,https://www.naukri.com/job-listings-sap-basis-consultant-tech-mahindra-pune-bengaluru-5-to-10-years-271025021195,Tech Mahindra,https://www.naukri.com/tech-mahindra-jobs-careers-1066,3.4,40832.0,5-10 Yrs,,"Pune, Bengaluru",. this opportunity requires the following work conditions: . 24 / 7 rotational shifts (...,Hana Db;SAP Basis;Basis Administration;basis;Db;SAP;Administration;Consulting,1 day ago
Senior Engineers - QARA +SaMD,https://www.naukri.com/job-listings-senior-engineers-qara-samd-citiustech-pune-chennai-bengaluru-3-to-8-years-271025013474,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,3-8 Yrs,10-20 Lacs PA,"Hybrid - Pune, Chennai, Bengaluru","The ideal candidate will have 310 years of hands-on experience in regulatory strategy, ...",SaMD;IEC;Medical Devices;Regulatory Affairs;Software As A Medical Device;Iec Standard;QARA;Software Quality,1 day ago
Etl Developer,https://www.naukri.com/job-listings-etl-developer-hexaware-technologies-pune-chennai-bengaluru-9-to-12-years-240925012208,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,9-12 Yrs,,"Hybrid - Pune, Chennai, Bengaluru","Notice Period : Imm - 30 days . Primary skills set : Strong ETL developer on Azure, Syn...",Azure;Synapse;ETL Developer;PLSQL;Microsoft Azure;Development;ETL Development;ETL,1 day ago
Postgresql Database Administrator- Bangalore (Pan India Infosys),https://www.naukri.com/job-listings-postgresql-database-administrator-bangalore-pan-india-infosys-infosys-hyderabad-pune-bengaluru-3-to-8-years-031025016587,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Hybrid - Hyderabad, Pune, Bengaluru","You will create requirement specifications from the business needs, define the to-be-pr...",Postgresql Database Administration;Postgres Database;Postgresql Administration;Database administration;Pan;Postgresql;DBMS;Administration,Just now
Sap Fico Consultant,https://www.naukri.com/job-listings-sap-fico-consultant-genpact-hyderabad-pune-bengaluru-9-to-14-years-271025018376,Genpact,https://www.naukri.com/genpact-jobs-careers-25103,3.6,39112.0,9-14 Yrs,,"Hybrid - Hyderabad, Pune, Bengaluru",experience: 09+ to 17 years relevant,SAP FICO;SAP FICO Implementation;SAP FI;Sap Hana;Consulting;FI;SAP;FICO,1 day ago
Hiring For SAP (Multiple Module),https://www.naukri.com/job-listings-hiring-for-sap-multiple-module-metaphor-infotech-pune-bengaluru-7-to-12-years-271025025404,Metaphor Infotech,https://www.naukri.com/metaphor-infotech-jobs-careers-367431,,,7-12 Yrs,,"Hybrid - Pune, Bengaluru",Please note candidate should be currently working on the specific SAP Module along with...,S4 Hana;Rap;End To End Implementation;Sap Btp;SAP ABAP;S4H;SAP Basis;Sap Cpi,1 day ago
Java Developer Infosys PUNE-Bangalore,https://www.naukri.com/job-listings-java-developer-infosys-pune-bangalore-infosys-hyderabad-pune-bengaluru-5-to-8-years-080925034315,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-8 Yrs,,"Hyderabad, Pune, Bengaluru","and build POCs You will create requirement specifications from the business needs, defi...",Java;Spring Boot;Hibernate;Microservices;Spring;Boot;Development,1 day ago
java developer (5-9years) Infosys (Pune-Bangalore),https://www.naukri.com/job-listings-java-developer-5-9years-infosys-pune-bangalore-infosys-hyderabad-pune-bengaluru-5-to-8-years-040925026560,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-8 Yrs,,"Hybrid - Hyderabad, Pune, Bengaluru","and build POCs You will create requirement specifications from the business needs, defi...",Java;Spring Boot;Hibernate;Microservices;Development;Java Development;Spring;Boot,1 day ago
Java Microservice Developer( Bangalore-Pune),https://www.naukri.com/job-listings-java-microservice-developer-bangalore-pune-infosys-pune-bengaluru-delhi-ncr-5-to-9-years-240925034389,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-9 Yrs,,"Hybrid - Pune, Bengaluru, Delhi / NCR","and build POCs You will create requirement specifications from the business needs, defi...",Java;Spring Boot;Microservices;Development;Boot;Spring,1 day ago
Opening For the position of Operations Manager - Gurgaon/ Bangalore,https://www.naukri.com/job-listings-opening-for-the-position-of-operations-manager-gurgaon-bangalore-delhivery-gurugram-bengaluru-mumbai-all-areas-4-to-9-years-290925011033,Delhivery,https://www.naukri.com/delhivery-jobs-careers-841281,3.8,7274.0,4-9 Yrs,,"Gurugram, Bengaluru, Mumbai (All Areas)","The manager will own SOP development, optimize workflows, and lead cross-functional ini...",Driver;Operations;Rider;Driver Training;Operations Excellence;Driver Management;Operations Manager;Sop Development,5 days ago
Site Reliability Engineer,https://www.naukri.com/job-listings-site-reliability-engineer-hdfc-bank-navi-mumbai-bengaluru-8-to-13-years-100925034991,Hdfc Bank,https://www.naukri.com/hdfc-bank-jobs-careers-213,3.8,48048.0,8-13 Yrs,,"Navi Mumbai, Bengaluru",Experience in monitoring and analyzing infrastructure performance using standard perfor...,Troubleshooting;Devops;Cloud;Ansible;Kubernetes;Azure;Ci/Cd;Docker,4 days ago
Workday Security Consultant,https://www.naukri.com/job-listings-workday-security-consultant-hexaware-technologies-chennai-bengaluru-mumbai-all-areas-6-to-11-years-241025015235,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,6-11 Yrs,,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",Certification in Workday Security is a plus  Role & responsibilities: . Workday securit...,Security;Workday Security;role based access;Access;Workday;Consulting,3 days ago
Sodexo is looking For a Technical Lead,https://www.naukri.com/job-listings-sodexo-is-looking-for-a-technical-lead-sodexo-bengaluru-mumbai-all-areas-10-to-15-years-241025022096,Sodexo,https://www.naukri.com/sodexo-jobs-careers-990,4.0,3534.0,10-15 Yrs,,"Bengaluru, Mumbai (All Areas)","Sodexo is currently hiring for a Technical Lead role in Mumbai and Bangalore, focused o...",HVAC;BMS;Technical Maintenance;Air Conditioning;Bms System;Building Management System;Chillers;Bm,3 days ago
React Developer-bangalore,https://www.naukri.com/job-listings-react-developer-bangalore-infosys-ahmedabad-bengaluru-mumbai-all-areas-5-to-10-years-260825029876,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-10 Yrs,,"Hybrid - Ahmedabad, Bengaluru, Mumbai (All Areas)","Role & responsibilities Hands on experience on react.js, redux, javascript.develop and ...",Reacts Js;React.Js;Redux;Javascript,5 days ago
Cloud HCM Functional Architect,https://www.naukri.com/job-listings-cloud-hcm-functional-architect-oracle-noida-bengaluru-mumbai-all-areas-10-to-20-years-130125017252,Oracle,https://www.naukri.com/oracle-jobs-careers-6101,3.5,6045.0,10-20 Yrs,,"Hybrid - Noida, Bengaluru, Mumbai (All Areas)",Oracle GSC is hiring for Cloud HCM Functional Architects with minimum 10 years expreien...,architect;implementation;designing;solution;Solution architect;ORC;configuration;OTL,5 days ago
IAM Cyberark Engineer,https://www.naukri.com/job-listings-iam-cyberark-engineer-pwc-service-delivery-center-hyderabad-bengaluru-mumbai-all-areas-2-to-4-years-241025024771,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,2-4 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Flexibility to work in shifts within a 24 / 7 operational environmentExperience: 2-4 ye...,Cyberark;Identity Access Management;Pam;Privilege Access Management;Access;Identity management;Access management;Management,3 days ago
Automation Lead-Quality-Automated Testing,https://www.naukri.com/job-listings-automation-lead-quality-automated-testing-exl-services-com-i-pvt-ltd-pune-8-to-13-years-271025500820,EXL,https://www.naukri.com/exl-jobs-careers-416,3.6,8169.0,8-13 Yrs,,Pune,"Experience in setting up automation frameworks from scratch (hybrid, BDD, keyword-drive...",Maven;Automation;Team management;Coding;Project management;Performance testing;Selenium;JIRA,1 day ago
Java Reactjs developer Bangalore,https://www.naukri.com/job-listings-java-reactjs-developer-bangalore-infosys-bengaluru-delhi-ncr-mumbai-all-areas-3-to-8-years-230925038022,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Hybrid - Bengaluru, Delhi / NCR, Mumbai (All Areas)",Experience: 310 Years,Java react;Java react.js;Reacts Js;Java Spring Boot;Java;Development;Boot;Javascript,1 week ago
Gen AI software Engineer,https://www.naukri.com/job-listings-gen-ai-software-engineer-pwc-service-delivery-center-kolkata-bengaluru-mumbai-all-areas-4-to-8-years-221025011416,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,4-8 Yrs,,"Hybrid - Kolkata, Bengaluru, Mumbai (All Areas)",Preferred candidate profile .  Gen AI Frameworks: Experience with LLM frameworks or tool,Generative Ai;Ci/Cd;Python;Docker;Large Language Model;Kubernetes;Languages;Software,5 days ago
Salesforce release Management,https://www.naukri.com/job-listings-salesforce-release-management-pwc-service-delivery-center-mumbai-hyderabad-bengaluru-3-to-8-years-211025006914,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,3-8 Yrs,,"Hybrid - Mumbai, Hyderabad, Bengaluru",Required Skills *: . Have a good knowledge & strong Understanding on CopadoPreferred ca...,Copado;Devops;Release Management;Salesforce Platform;Integration;Aura Framework;Certified;Salesforce Certification,6 days ago
Sr. Con- InterCompany Reconciliation- Financial Services,https://www.naukri.com/job-listings-sr-con-intercompany-reconciliation-financial-services-ey-bengaluru-delhi-ncr-mumbai-all-areas-4-to-6-years-241025015335,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,4-6 Yrs,,"Bengaluru, Delhi / NCR, Mumbai (All Areas)","Qualifications & Experience : . Chartered Accountant (Preferred), ACCA or MBA 5 years o...",Intercompany Reconciliation;Month End Reporting;Reconciliation;Balance Sheet Reconciliation;Variance Analysis;Break Resolution;SR;Sheet,3 days ago
Senior IAM CyberArk Engineer,https://www.naukri.com/job-listings-senior-iam-cyberark-engineer-pwc-service-delivery-center-hyderabad-bengaluru-mumbai-all-areas-5-to-10-years-241025025026,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,5-10 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Experience: 5+ years. Certification: CyberArk Certified Delivery Engineer (CDE) / Cyber...,Cyberark;Identity Access Management;Pim;Pam;Privilege Access Management;Privilege Identity Management;IAM;Access management,3 days ago
Sr.Con - SOX Control Enhancement Presentation and Disclosure of FS,https://www.naukri.com/job-listings-sr-con-sox-control-enhancement-presentation-and-disclosure-of-fs-ey-gurugram-chennai-mumbai-all-areas-4-to-6-years-241025014213,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,4-6 Yrs,,"Gurugram, Chennai, Mumbai (All Areas)","Qualifications & Experience: . Chartered Accountant (Preferred), ACCA or MBA 5 years of...",ICFR;Sox Controls;IFRS;SOX Compliance;Financial Services;Internal Control;Control Testing;Advisory,3 days ago
Soc Analyst 2,https://www.naukri.com/job-listings-soc-analyst-2-pwc-service-delivery-center-hyderabad-bengaluru-mumbai-all-areas-5-to-8-years-241025025093,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,5-8 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Job Title: SOC Analyst L2 Level: Senior AssociateExperience Required: 5 to 8 yearsPosi...,SentinelOne;L2;Soc analyst;Incident Response;Edr;Sentinel;Crowdstrike;Azure Sentinel,3 days ago
Java Developer,https://www.naukri.com/job-listings-java-developer-ntt-data-inc-pune-chennai-bengaluru-5-to-9-years-091025030427,"NTT DATA, Inc.",https://www.naukri.com/ntt-data-jobs-careers-302585,3.9,3359.0,5-9 Yrs,,"Hybrid - Pune, Chennai, Bengaluru",Dear Candidate!!Greetings from NTT DATA!!We are looking for Java Developer with GCPRole...,Java;GCP;Bigquery;Spring Boot;Hibernate;Spring Mvc;Microservices;MVC,1 day ago
Technology and Transformation -EAD-ADMM-GCP,https://www.naukri.com/job-listings-technology-and-transformation-ead-admm-gcp-deloitte-pune-2-to-7-years-271025502621,Deloitte Consulting,https://www.naukri.com/deloitte-consulting-jobs-careers-1706,3.7,21394.0,2-7 Yrs,,Pune,In addition to living our purpose Consultant / Senior Consultant across our organizatio...,Data modeling;MySQL;Agile;Workflow;Oracle;Apache;Business intelligence;Analytics,1 day ago
Java Angular Developer Bangalore,https://www.naukri.com/job-listings-java-angular-developer-bangalore-infosys-ahmedabad-bengaluru-mumbai-all-areas-3-to-8-years-230925037912,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Hybrid - Ahmedabad, Bengaluru, Mumbai (All Areas)","Skills Required: . Java (Spring Boot), Angular (18+), REST APIs Experience: [3-10Years].",Angular;Java Angular;Java;Angularjs;Spring Boot;Microservices;Development;Boot,3 days ago
CRM Technical - Power Portal,https://www.naukri.com/job-listings-crm-technical-power-portal-kpmg-assurance-and-consulting-services-llp-pune-bangalore-rural-6-to-9-years-150925014522,KPMG Assurance and Consulting Services LLP,https://www.naukri.com/kpmg-assurance-and-consulting-services-jobs-careers-32580,3.4,6720.0,6-9 Yrs,,"Pune, Bangalore Rural",CRM Technical experience with Microsoft Dynamics 365  Must-Have Skills (Highlighted): ....,MS Dynamics CRM;Power Portal;Power Pages;Dynamics 365;Canvas;Crm Development;Power Apps Development;Development,1 day ago
SAP Analytics Cloud Senior Consultant,https://www.naukri.com/job-listings-sap-analytics-cloud-senior-consultant-ntt-data-business-solutions-hyderabad-bengaluru-mumbai-all-areas-6-to-11-years-161025028294,NTT DATA Business Solutions,https://www.naukri.com/ntt-data-business-solutions-jobs-careers-5934,3.9,1526.0,6-11 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Role & responsibilities  Job Summary: We are looking for a mid-level SAP Analytics Clou...,Data Modeling;SAP Analytics Cloud;R Visualization;Performance Optimization;Smart Insights;SAC Story creation;SAC scripting;Smart Predict,5 days ago
Audit Intern,https://www.naukri.com/job-listings-audit-intern-muthoot-finance-bengaluru-0-to-0-years-271025018588,Muthoot Finance,https://www.naukri.com/muthoot-finance-jobs-careers-1295512,3.6,5887.0,0 Yrs,"60,000-3 Lacs PA",Bengaluru(Lingarajapuram),Job Title: Audit Intern Online In-Camera VerificationDepartment: Internal Audit / Opera...,Communication Skills;Team Coordination;Analytical;Multitasking;Interpersonal Skills;Interpersonal;Team;Coordination,1 day ago
Openings For Mutual Funds & Stock Customer Service//Koramangala,https://www.naukri.com/job-listings-openings-for-mutual-funds-stock-customer-service-koramangala-careernet-bangalore-rural-bengaluru-0-to-0-years-261025003978,Careernet,https://www.naukri.com/careernet-jobs-careers-4124,,,0 Yrs,2.5-2.75 Lacs PA,"Bangalore Rural, Bengaluru(Koramangala)",Languages Required- English and Hindi . Job Location: Bangalore ( Koramangala) . Work S...,Customer Service;Hindi speaking;Day shift;Stock Market;Domestic Process;Inbound Process;St;Mutual Funds,1 day ago
Customer Experience Associate II,https://www.naukri.com/job-listings-customer-experience-associate-ii-conduent-business-services-india-llp-bengaluru-0-to-0-years-171025909328,Conduent,https://www.naukri.com/conduent-jobs-careers-6762,3.4,3090.0,28 Oct - 01 Nov,,Bengaluru,Willing to work in night shifts (US time zones) Shift Timings - US Shifts (Night Shift)...,Fresher Hiring;International Voice Process;BPO Hiring;Bpo Voice;Bulk Hiring;International BPO;BPO;Voice,Today
Hr Service Delivery Analyst,https://www.naukri.com/job-listings-hr-service-delivery-analyst-teamlease-digital-bengaluru-0-to-0-years-130825032745,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,,,0 Yrs,1-2.25 Lacs PA,Bengaluru,Shift : Rotation shift. WFO / WFH : Work from office. Shift time - Should be flexible f...,order entry;Typing Speed;data entry;Order Management;Typing Skills;Invoicing;Data Entry Operation;Maintaining Mis,1 day ago
Talent Acquisition - Intern,https://www.naukri.com/job-listings-talent-acquisition-intern-ey-gurugram-bengaluru-0-to-1-years-271025024697,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,0-1 Yrs,,"Hybrid - Gurugram, Bengaluru",We are looking for HR Interns to join our team to build a career in Talent Acquisition....,Sourcing;Recruitment;Screening;Talent Acquisition;Acquisition,1 day ago
International Blended process,https://www.naukri.com/job-listings-international-blended-process-mrt-infotech-bengaluru-0-to-3-years-271025020373,MRT,,,,0-3 Yrs,3-3.5 Lacs PA,Bengaluru(Marathahalli),Process : International Semi voice and Chat (Customer Retention) . Qualification : 10+2...,Blended Process;International Semi Voice;International Process;International BPO;BPO;Semi voice;Process;Expression blend,1 day ago
Customer Support Executive - Bangalore -,https://www.naukri.com/job-listings-customer-support-executive-bangalore-teleperformance-tp-chennai-bengaluru-0-to-0-years-211025006812,Teleperformance (TP),https://www.naukri.com/teleperformance-tp-jobs-careers-1141,3.8,35054.0,0 Yrs,1-2.25 Lacs PA,"Chennai, Bengaluru(Marathahalli)","24 / 7 (any 9-hour shift), must be willing to work in night shiftEligibility Criteria: ...",Malayalam;Tamil;Tamil Voice Process;Voice;Process;Voice process;Customer support,1 day ago
Inbound Sales Representative,https://www.naukri.com/job-listings-inbound-sales-representative-2coms-bengaluru-0-to-5-years-271025003185,2coms,https://www.naukri.com/2coms-jobs-careers-10111,3.4,469.0,0-5 Yrs,,Bengaluru,Comfortable working in rotational or fixed afternoon shifts Qualifications . Graduate i...,bpo;upselling;bpo voice;inbound;multitasking;time management;verbal communication;interpersonal skills,1 day ago
Career || Janssen India || MSL Oncology || Hyd /Bangalore,https://www.naukri.com/job-listings-career-janssen-india-msl-oncology-hyd-bangalore-johnson-johnson-hyderabad-bengaluru-0-to-5-years-271025004394,Johnson & Johnson,https://www.naukri.com/johnson-jobs-careers-635,4.0,1574.0,0-5 Yrs,8-12 Lacs PA,"Hyderabad, Bengaluru",Qualifications - External . Medical graduate (MD/ MBBS/ BDS /MDS) or Pharmaceutical uni...,Medical Affairs;Medical Services;Medico Marketing;Marketing;Medical;Oncology;Career development;Msl,1 day ago
Assistant Manager-SOX Control Enhancement,https://www.naukri.com/job-listings-assistant-manager-sox-control-enhancement-ernst-young-mumbai-4-to-5-years-231025500526,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,4-5 Yrs,,Mumbai,Monitor regulatory changes and update control frameworks accordingly. To qualify for th...,Manager Internal Audit;Assurance;Financial statements;US GAAP;Financial reporting;External audit;Process improvement;IFRS,4 days ago
"Sales Associate - Enterprise , Amazon Business",https://www.naukri.com/job-listings-sales-associate-enterprise-amazon-business-amazon-development-centre-india-pvt-ltd-mumbai-2-to-7-years-251025500191,Amazon,https://www.naukri.com/amazon-jobs-careers-93000,4.0,29427.0,2-7 Yrs,,Mumbai,Bachelors degree Work with managed accounts to understand their requirements and drive ...,Customer acquisition;Excel;Senior management;Focus;B2B Sales;Management;Sales Associate;MS Office,2 days ago
Mainframe DB2 DBA,https://www.naukri.com/job-listings-mainframe-db2-dba-tata-consultancy-services-bengaluru-mumbai-all-areas-7-to-12-years-211025005078,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,7-12 Yrs,,"Bengaluru, Mumbai (All Areas)",TCS has been a great pioneer in feeding the fire of young techies like you. We are a g...,Mainframe Db Administration;IBM DB2;Db Dba;Mainframes;Mainframe Db2;Db Administration;Db;Database administration,6 days ago
Mainframe Storage Administrator,https://www.naukri.com/job-listings-mainframe-storage-administrator-tata-consultancy-services-bengaluru-mumbai-all-areas-7-to-12-years-211025005057,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,7-12 Yrs,,"Bengaluru, Mumbai (All Areas)","Hands-on experience with Hitachi VSP 5500, IBM DS8000, IBM TS7000, EMC-VMAX / PowerMax ...",Mainframes;Mainframe Support;IBM Storage;Storage Management;Dasd;Storage;Management;Administration,6 days ago
Assistant Manager -InterCompany Reconciliation- Financial Service,https://www.naukri.com/job-listings-assistant-manager-intercompany-reconciliation-financial-service-ernst-young-mumbai-4-to-5-years-231025500530,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,4-5 Yrs,,Mumbai,"Audit Adherence Ensure full adherence to audit, assurance and compliance requirements ....",Loans;Assurance;US GAAP;Journal entries;External audit;Reconciliation;IFRS;Variance analysis,4 days ago
